Volcano ID,volcano_name,eruption_number,eruption_category,Start Date,End Date,vei,latitude,longitude
373010,Grimsvotn,12781,Confirmed Eruption,,,,64.416,-17.316
283120,Kusatsu-Shiranesan,17822,Confirmed Eruption,,,,36.618,138.528
332020,Mauna Loa,10178,Confirmed Eruption,,,0.0,19.475,-155.608
312090,Aniakchak,20190,Confirmed Eruption,,,,56.88,-158.17
282050,Kuchinoerabujima,16963,Confirmed Eruption,,,,30.443,130.217
211060,Etna,13661,Discredited Eruption,,,,37.748,14.999
222130,Chyulu Hills,13829,Confirmed Eruption,,,,-2.68,37.88
284040,Miyakejima,18259,Confirmed Eruption,,,3.0,34.094,139.526
342060,Atitlan,10634,Confirmed Eruption,,,3.0,14.583,-91.186
373010,Grimsvotn,12780,Confirmed Eruption,,,,64.416,-17.316
342160,Suchitan,19889,Uncertain Eruption,,,,14.4,-89.78
282080,Aira,17050,Confirmed Eruption,,,2.0,31.593,130.657
385050,Ascension,22301,Confirmed Eruption,,,0.0,-7.95,-14.37
357120,Villarrica,21056,Confirmed Eruption,,,2.0,-39.42,-71.93
357120,Villarrica,21057,Confirmed Eruption,,,2.0,-39.42,-71.93
263280,Kelut,15929,Confirmed Eruption,,,3.0,-7.93,112.308
332060,Haleakala,10295,Confirmed Eruption,,,,20.708,-156.25
332010,Kilauea,19872,Confirmed Eruption,,,0.0,19.421,-155.287
283070,Yakedake,17496,Confirmed Eruption,,,2.0,36.227,137.587
290080,Sashiusudake [Baransky],18755,Confirmed Eruption,,,,45.1,148.019
360120,Pelee,12426,Confirmed Eruption,,,,14.809,-61.165
354010,"Misti, El",11763,Confirmed Eruption,,,2.0,-16.294,-71.409
274060,Iraya,16893,Confirmed Eruption,,,,20.469,122.01
357120,Villarrica,21058,Confirmed Eruption,,,2.0,-39.42,-71.93
600000,Unknown Source,13306,Confirmed Eruption,,,,0.0,0.0
263280,Kelut,15928,Confirmed Eruption,,,3.0,-7.93,112.308
263280,Kelut,15927,Confirmed Eruption,,,3.0,-7.93,112.308
273083,Pinatubo,16866,Confirmed Eruption,,,5.0,15.13,120.35
266030,Soputan,16302,Confirmed Eruption,,,3.0,1.112,124.737
222164,Ngozi,14026,Confirmed Eruption,,,,-8.989,33.554
213040,Ararat,13535,Uncertain Eruption,,,,39.7,44.3
242030,Raoul Island,14693,Confirmed Eruption,,,,-29.27,-177.92
252080,Witori,15019,Confirmed Eruption,,,,-5.576,150.516
252140,Rabaul,15085,Confirmed Eruption,,,,-4.271,152.203
300130,Karymsky,19152,Confirmed Eruption,,,,54.049,159.443
283210,Kurikomayama,17996,Confirmed Eruption,,,1.0,38.961,140.788
283240,Iwatesan,17573,Confirmed Eruption,,,,39.853,141.001
321030,Rainier,20494,Confirmed Eruption,,,,46.853,-121.76
342080,Acatenango,10652,Confirmed Eruption,,,,14.501,-90.876
373010,Grimsvotn,12779,Confirmed Eruption,,,,64.416,-17.316
372030,Katla,12666,Confirmed Eruption,,,,63.633,-19.083
353020,Wolf,11680,Confirmed Eruption,,,0.0,0.02,-91.35
357120,Villarrica,21059,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13660,Confirmed Eruption,,,1.0,37.748,14.999
211060,Etna,13659,Confirmed Eruption,,,1.0,37.748,14.999
211050,Vulcano,13466,Confirmed Eruption,,,3.0,38.404,14.962
211060,Etna,13658,Confirmed Eruption,,,2.0,37.748,14.999
382080,Sete Cidades,13016,Confirmed Eruption,,,4.0,37.87,-25.78
383030,Tenerife,13107,Uncertain Eruption,,,,28.271,-16.641
284010,Izu-Oshima,18184,Confirmed Eruption,,,,34.724,139.394
213020,Nemrut Dagi,13912,Confirmed Eruption,,,,38.654,42.229
382100,Furnas,13041,Confirmed Eruption,,,4.0,37.77,-25.32
372070,Hekla,12738,Confirmed Eruption,,,,63.983,-19.666
372030,Katla,19950,Confirmed Eruption,,,4.0,63.633,-19.083
360060,Soufriere Guadeloupe,12359,Confirmed Eruption,,,4.0,16.044,-61.664
352006,Cayambe,11413,Confirmed Eruption,,,,0.029,-77.986
345033,Arenal,11130,Confirmed Eruption,,,2.0,10.463,-84.703
233020,"Fournaise, Piton de la",14217,Confirmed Eruption,,,0.0,-21.244,55.708
282050,Kuchinoerabujima,16962,Confirmed Eruption,,,,30.443,130.217
263250,Merapi,15845,Confirmed Eruption,,,,-7.54,110.446
283070,Yakedake,17495,Confirmed Eruption,,,,36.227,137.587
332020,Mauna Loa,10177,Confirmed Eruption,,,0.0,19.475,-155.608
282110,Asosan,17229,Confirmed Eruption,,,2.0,32.884,131.104
283030,Fujisan,17447,Confirmed Eruption,,,2.0,35.361,138.728
282110,Asosan,17228,Confirmed Eruption,,,2.0,32.884,131.104
357120,Villarrica,21060,Confirmed Eruption,,,2.0,-39.42,-71.93
373010,Grimsvotn,12778,Confirmed Eruption,,,,64.416,-17.316
382100,Furnas,13040,Confirmed Eruption,,,3.0,37.77,-25.32
383030,Tenerife,13106,Discredited Eruption,,,,28.271,-16.641
282060,Kikai,16993,Confirmed Eruption,,,,30.793,130.305
257070,Kuwae,15333,Confirmed Eruption,,,,-16.829,168.536
300270,Sheveluch,19563,Confirmed Eruption,,,4.0,56.653,161.36
283110,Asamayama,17682,Uncertain Eruption,,,,36.406,138.523
283030,Fujisan,17446,Uncertain Eruption,,,,35.361,138.728
212050,Nisyros,13893,Confirmed Eruption,,,2.0,36.586,27.16
371022,Eldey,12502,Confirmed Eruption,,,2.0,63.733,-23.0
284010,Izu-Oshima,18183,Confirmed Eruption,,,4.0,34.724,139.394
311320,Akutan,19997,Confirmed Eruption,,,,54.134,-165.986
332060,Haleakala,10294,Confirmed Eruption,,,,20.708,-156.25
245010,Taveuni,14849,Confirmed Eruption,,,0.0,-16.82,-179.97
357120,Villarrica,21061,Confirmed Eruption,,,2.0,-39.42,-71.93
284010,Izu-Oshima,18182,Confirmed Eruption,,,2.0,34.724,139.394
372030,Katla,19949,Confirmed Eruption,,,4.0,63.633,-19.083
284010,Izu-Oshima,18181,Confirmed Eruption,,,,34.724,139.394
305060,Changbaishan,19645,Uncertain Eruption,,,,41.98,128.08
357120,Villarrica,21062,Confirmed Eruption,,,2.0,-39.42,-71.93
263280,Kelut,15070,Confirmed Eruption,,,3.0,-7.93,112.308
283150,Nasudake,17880,Confirmed Eruption,,,3.0,37.125,139.963
332010,Kilauea,19885,Confirmed Eruption,,,0.0,19.421,-155.287
373030,Bardarbunga,12864,Confirmed Eruption,,,,64.633,-17.516
357120,Villarrica,21063,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13657,Confirmed Eruption,,,3.0,37.748,14.999
283150,Nasudake,17879,Confirmed Eruption,,,3.0,37.125,139.963
283150,Nasudake,17878,Confirmed Eruption,,,3.0,37.125,139.963
357120,Villarrica,21064,Confirmed Eruption,,,2.0,-39.42,-71.93
213020,Nemrut Dagi,13911,Confirmed Eruption,,,,38.654,42.229
221100,Dubbi,13936,Confirmed Eruption,,,2.0,13.579,41.809
241030,Taranaki,14451,Confirmed Eruption,,,,-39.3,174.07
283190,Zaozan [Zaosan],17956,Confirmed Eruption,,,3.0,38.144,140.44
300140,Maly Semyachik,17634,Confirmed Eruption,,,,54.135,159.674
300100,Avachinsky,19080,Confirmed Eruption,,,,53.256,158.836
311110,Kanaga,19710,Confirmed Eruption,,,,51.923,-177.168
313030,Redoubt,20378,Confirmed Eruption,,,,60.485,-152.742
345033,Arenal,11129,Confirmed Eruption,,,4.0,10.463,-84.703
382050,Terceira,19960,Confirmed Eruption,,,,38.73,-27.32
331021,Axial Seamount,20924,Confirmed Eruption,,,0.0,45.95,-130.0
283150,Nasudake,17877,Confirmed Eruption,,,3.0,37.125,139.963
383030,Tenerife,13103,Uncertain Eruption,,,,28.271,-16.641
360150,Soufriere St. Vincent,12444,Confirmed Eruption,,,,13.33,-61.18
263280,Kelut,15069,Confirmed Eruption,,,3.0,-7.93,112.308
357120,Villarrica,21065,Confirmed Eruption,,,2.0,-39.42,-71.93
373010,Grimsvotn,12777,Confirmed Eruption,,,,64.416,-17.316
282110,Asosan,17227,Uncertain Eruption,,,2.0,32.884,131.104
283260,Akita-Yakeyama,18078,Confirmed Eruption,,,,39.964,140.757
332020,Mauna Loa,10176,Confirmed Eruption,,,0.0,19.475,-155.608
372070,Hekla,12737,Confirmed Eruption,,,3.0,63.983,-19.666
282110,Asosan,17226,Uncertain Eruption,,,2.0,32.884,131.104
357120,Villarrica,21066,Confirmed Eruption,,,2.0,-39.42,-71.93
282110,Asosan,17225,Confirmed Eruption,,,2.0,32.884,131.104
263280,Kelut,15068,Confirmed Eruption,,,3.0,-7.93,112.308
357120,Villarrica,21067,Confirmed Eruption,,,2.0,-39.42,-71.93
211060,Etna,13656,Confirmed Eruption,,,2.0,37.748,14.999
282090,Kirishimayama,17113,Uncertain Eruption,,,2.0,31.934,130.862
271011,Parker,16693,Confirmed Eruption,,,4.0,6.113,124.892
263250,Merapi,15844,Confirmed Eruption,,,,-7.54,110.446
358020,Calbuco,12248,Confirmed Eruption,,,,-41.33,-72.618
323120,Mono-Inyo Craters,22201,Confirmed Eruption,,,4.0,37.804,-119.029
282110,Asosan,17224,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17223,Confirmed Eruption,,,2.0,32.884,131.104
263280,Kelut,15067,Confirmed Eruption,,,3.0,-7.93,112.308
282110,Asosan,17222,Confirmed Eruption,,,2.0,32.884,131.104
266100,Lokon-Empung,16441,Confirmed Eruption,,,3.0,1.358,124.792
263200,Dieng Volcanic Complex,15770,Confirmed Eruption,,,3.0,-7.2,109.879
375010,Kolbeinsey Ridge,12961,Confirmed Eruption,,,2.0,66.67,-18.5
373010,Grimsvotn,12776,Confirmed Eruption,,,,64.416,-17.316
360060,Soufriere Guadeloupe,12358,Confirmed Eruption,,,4.0,16.044,-61.664
360120,Pelee,12425,Confirmed Eruption,,,,14.809,-61.165
332020,Mauna Loa,10175,Confirmed Eruption,,,0.0,19.475,-155.608
312090,Aniakchak,20189,Confirmed Eruption,,,,56.88,-158.17
282110,Asosan,17221,Uncertain Eruption,,,2.0,32.884,131.104
373010,Grimsvotn,12775,Confirmed Eruption,,,,64.416,-17.316
341090,Popocatepetl,10517,Uncertain Eruption,,,2.0,19.023,-98.622
374010,Oraefajokull,12958,Confirmed Eruption,,,5.0,64.05,-16.633
283090,Niigata-Yakeyama,17538,Confirmed Eruption,,,3.0,36.921,138.036
341120,"Chichon, El",10608,Confirmed Eruption,,,5.0,17.36,-93.228
342110,Pacaya,10738,Confirmed Eruption,,,3.0,14.382,-90.601
332060,Haleakala,10293,Confirmed Eruption,,,,20.708,-156.25
332020,Mauna Loa,10174,Confirmed Eruption,,,0.0,19.475,-155.608
313030,Redoubt,20377,Confirmed Eruption,,,,60.485,-152.742
241140,Healy,14677,Confirmed Eruption,,,,-35.004,178.973
372030,Katla,19948,Confirmed Eruption,,,4.0,63.633,-19.083
373010,Grimsvotn,12774,Confirmed Eruption,,,,64.416,-17.316
341090,Popocatepetl,10516,Confirmed Eruption,,,2.0,19.023,-98.622
341100,"Orizaba, Pico de",10574,Uncertain Eruption,,,2.0,19.03,-97.27
332060,Haleakala,10292,Confirmed Eruption,,,,20.708,-156.25
323120,Mono-Inyo Craters,20673,Confirmed Eruption,,,4.0,37.804,-119.029
283190,Zaozan [Zaosan],17955,Uncertain Eruption,,,2.0,38.144,140.44
300010,Kambalny,18894,Confirmed Eruption,,,,51.306,156.875
300122,Kostakan,19114,Confirmed Eruption,,,1.0,53.83,158.05
300180,Kikhpinych,19213,Confirmed Eruption,,,4.0,54.489,160.251
300190,Krasheninnikov,19244,Confirmed Eruption,,,0.0,54.596,160.27
290320,Nemo Peak,17631,Confirmed Eruption,,,,49.57,154.808
285082,Rausudake,18718,Confirmed Eruption,,,3.0,44.076,145.122
285011,Esan,18550,Confirmed Eruption,,,,41.805,141.166
245010,Taveuni,14848,Confirmed Eruption,,,2.0,-16.82,-179.97
244040,Savai'i,14812,Confirmed Eruption,,,,-13.612,-172.525
253060,Dawson Strait Group,15109,Confirmed Eruption,,,,-9.62,150.88
211060,Etna,13655,Confirmed Eruption,,,2.0,37.748,14.999
222120,"Lengai, Ol Doinyo",14001,Confirmed Eruption,,,,-2.764,35.914
241020,Auckland Volcanic Field,14419,Confirmed Eruption,,,,-36.9,174.87
273060,San Pablo Volcanic Field,16825,Confirmed Eruption,,,,14.12,121.3
373010,Grimsvotn,12773,Confirmed Eruption,,,,64.416,-17.316
373030,Bardarbunga,12863,Confirmed Eruption,,,,64.633,-17.516
376010,Jan Mayen,12965,Confirmed Eruption,,,,71.082,-8.155
354010,"Misti, El",11762,Confirmed Eruption,,,,-16.294,-71.409
354006,Sabancaya,11744,Confirmed Eruption,,,,-15.787,-71.857
351020,"Ruiz, Nevado del",11276,Confirmed Eruption,,,4.0,4.892,-75.324
345070,Turrialba,11239,Confirmed Eruption,,,,10.025,-83.767
353050,"Negra, Sierra",11701,Confirmed Eruption,,,0.0,-0.83,-91.17
352080,Tungurahua,11624,Confirmed Eruption,,,3.0,-1.467,-78.442
352050,Cotopaxi,11537,Confirmed Eruption,,,4.0,-0.677,-78.436
211020,Vesuvius,13328,Uncertain Eruption,,,2.0,40.821,14.426
282110,Asosan,17220,Uncertain Eruption,,,2.0,32.884,131.104
341090,Popocatepetl,10515,Confirmed Eruption,,,2.0,19.023,-98.622
282110,Asosan,17219,Confirmed Eruption,,,2.0,32.884,131.104
372070,Hekla,12736,Confirmed Eruption,,,3.0,63.983,-19.666
373010,Grimsvotn,12772,Confirmed Eruption,,,2.0,64.416,-17.316
383030,Tenerife,13102,Uncertain Eruption,,,,28.271,-16.641
371040,Brennisteinsfjoll,12515,Confirmed Eruption,,,2.0,63.933,-21.783
282110,Asosan,17218,Confirmed Eruption,,,2.0,32.884,131.104
282060,Kikai,16992,Confirmed Eruption,,,,30.793,130.305
233020,"Fournaise, Piton de la",14216,Confirmed Eruption,,,0.0,-21.244,55.708
241030,Taranaki,14450,Confirmed Eruption,,,,-39.3,174.07
332010,Kilauea,19884,Confirmed Eruption,,,0.0,19.421,-155.287
284170,Pagan,18503,Confirmed Eruption,,,,18.13,145.8
283280,Hakkodasan,18134,Confirmed Eruption,,,1.0,40.659,140.877
371030,Krysuvik,19929,Confirmed Eruption,,,1.0,63.883,-22.083
360120,Pelee,12424,Confirmed Eruption,,,4.0,14.809,-61.165
360060,Soufriere Guadeloupe,12357,Confirmed Eruption,,,3.0,16.044,-61.664
346010,Baru,11255,Confirmed Eruption,,,,8.808,-82.543
371022,Eldey,12501,Confirmed Eruption,,,3.0,63.733,-23.0
284010,Izu-Oshima,18180,Confirmed Eruption,,,3.0,34.724,139.394
282110,Asosan,17217,Confirmed Eruption,,,2.0,32.884,131.104
263280,Kelut,10423,Confirmed Eruption,,,3.0,-7.93,112.308
211060,Etna,13654,Discredited Eruption,,,,37.748,14.999
211060,Etna,13653,Confirmed Eruption,,,2.0,37.748,14.999
373010,Grimsvotn,12771,Confirmed Eruption,,,2.0,64.416,-17.316
282110,Asosan,17216,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17215,Confirmed Eruption,,,2.0,32.884,131.104
283190,Zaozan [Zaosan],17954,Uncertain Eruption,,,2.0,38.144,140.44
283180,Azumayama,17924,Confirmed Eruption,,,1.0,37.735,140.244
300070,Gorely,19011,Confirmed Eruption,,,2.0,52.559,158.03
320100,Tseax River Cone,20440,Confirmed Eruption,,,,55.12,-128.9
351012,"Bravo, Cerro",11264,Confirmed Eruption,,,4.0,5.091,-75.293
211060,Etna,13652,Confirmed Eruption,,,3.0,37.748,14.999
360150,Soufriere St. Vincent,12443,Confirmed Eruption,,,,13.33,-61.18
371030,Krysuvik,19928,Confirmed Eruption,,,1.0,63.883,-22.083
282110,Asosan,17214,Confirmed Eruption,,,2.0,32.884,131.104
211060,Etna,13651,Discredited Eruption,,,,37.748,14.999
262000,Krakatau,15586,Confirmed Eruption,,,,-6.102,105.423
285080,Kussharo,18725,Confirmed Eruption,,,,43.615,144.427
372030,Katla,19947,Confirmed Eruption,,,,63.633,-19.083
263280,Kelut,10422,Confirmed Eruption,,,3.0,-7.93,112.308
241050,Okataina,14505,Confirmed Eruption,,,5.0,-38.12,176.5
244040,Savai'i,14811,Confirmed Eruption,,,,-13.612,-172.525
332020,Mauna Loa,10173,Confirmed Eruption,,,0.0,19.475,-155.608
373010,Grimsvotn,12770,Confirmed Eruption,,,,64.416,-17.316
358010,Osorno,12225,Confirmed Eruption,,,,-41.105,-72.496
284010,Izu-Oshima,18179,Confirmed Eruption,,,3.0,34.724,139.394
282110,Asosan,17213,Confirmed Eruption,,,2.0,32.884,131.104
211030,Ischia,13393,Confirmed Eruption,,,,40.73,13.897
372070,Hekla,12735,Confirmed Eruption,,,4.0,63.983,-19.666
373080,Krafla,12940,Confirmed Eruption,,,2.0,65.715,-16.728
373060,Askja,12907,Confirmed Eruption,,,1.0,65.033,-16.783
222051,Emuruangogolak,13980,Confirmed Eruption,,,0.0,1.5,36.33
241030,Taranaki,14449,Confirmed Eruption,,,,-39.3,174.07
263250,Merapi,15843,Confirmed Eruption,,,,-7.54,110.446
283240,Iwatesan,17572,Confirmed Eruption,,,3.0,39.853,141.001
300060,Mutnovsky,18955,Confirmed Eruption,,,2.0,52.449,158.196
321020,Glacier Peak,20473,Uncertain Eruption,,,,48.112,-121.113
300280,Ichinsky,19593,Confirmed Eruption,,,,55.678,157.718
331021,Axial Seamount,20925,Confirmed Eruption,,,0.0,45.95,-130.0
231070,"Rahat, Harrat",14155,Uncertain Eruption,,,,23.08,39.78
211030,Ischia,13392,Confirmed Eruption,,,,40.73,13.897
271020,Matutum,16697,Confirmed Eruption,,,,6.37,125.07
327050,Black Rock Desert,20701,Confirmed Eruption,,,,38.97,-112.5
290010,Tomariyama [Golovnin],18734,Confirmed Eruption,,,,43.844,145.504
373010,Grimsvotn,12769,Confirmed Eruption,,,,64.416,-17.316
373030,Bardarbunga,12862,Confirmed Eruption,,,,64.633,-17.516
352006,Cayambe,11412,Confirmed Eruption,,,4.0,0.029,-77.986
282110,Asosan,17212,Confirmed Eruption,,,2.0,32.884,131.104
211060,Etna,13650,Confirmed Eruption,,,,37.748,14.999
283110,Asamayama,17681,Uncertain Eruption,,,3.0,36.406,138.523
282110,Asosan,17211,Confirmed Eruption,,,2.0,32.884,131.104
352060,Quilotoa,11597,Confirmed Eruption,,,6.0,-0.85,-78.9
345040,Poas,11143,Confirmed Eruption,,,,10.2,-84.233
312090,Aniakchak,22139,Confirmed Eruption,,,,56.88,-158.17
600000,Unknown Source,13305,Confirmed Eruption,,,,0.0,0.0
282110,Asosan,17210,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17209,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17208,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17207,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17206,Confirmed Eruption,,,2.0,32.884,131.104
211020,Vesuvius,13327,Uncertain Eruption,,,2.0,40.821,14.426
341062,Jocotitlan,10478,Confirmed Eruption,,,,19.73,-99.758
283070,Yakedake,17494,Confirmed Eruption,,,,36.227,137.587
373030,Bardarbunga,12861,Confirmed Eruption,,,,64.633,-17.516
373010,Grimsvotn,12768,Confirmed Eruption,,,,64.416,-17.316
352006,Cayambe,11411,Confirmed Eruption,,,,0.029,-77.986
360110,"Plat Pays, Morne",12380,Confirmed Eruption,,,,15.255,-61.341
282110,Asosan,17205,Confirmed Eruption,,,2.0,32.884,131.104
600000,Unknown Source,13304,Confirmed Eruption,,,,0.0,0.0
282110,Asosan,17204,Confirmed Eruption,,,2.0,32.884,131.104
372030,Katla,19946,Confirmed Eruption,,,5.0,63.633,-19.083
360120,Pelee,12423,Confirmed Eruption,,,,14.809,-61.165
352050,Cotopaxi,11535,Confirmed Eruption,,,,-0.677,-78.436
341100,"Orizaba, Pico de",10573,Confirmed Eruption,,,3.0,19.03,-97.27
323150,Mammoth Mountain,20679,Confirmed Eruption,,,,37.631,-119.032
331021,Axial Seamount,20926,Confirmed Eruption,,,0.0,45.95,-130.0
600000,Unknown Source,13303,Confirmed Eruption,,,,0.0,0.0
264030,Rinjani,20843,Confirmed Eruption,,,7.0,-8.42,116.47
231070,"Rahat, Harrat",14154,Confirmed Eruption,,,3.0,23.08,39.78
231160,"Sawad, Harra Es-",14160,Confirmed Eruption,,,3.0,13.58,46.12
283130,Akagisan,17848,Uncertain Eruption,,,3.0,36.56,139.193
285070,Akan,18682,Confirmed Eruption,,,,43.384,144.013
285050,Tokachidake,18642,Confirmed Eruption,,,3.0,43.418,142.686
323010,Shasta,20638,Confirmed Eruption,,,,41.409,-122.193
300550,Gorny Institute,19613,Confirmed Eruption,,,,57.33,160.2
222166,Rungwe,14030,Confirmed Eruption,,,,-9.135,33.668
221190,Fentale,13952,Confirmed Eruption,,,,8.975,39.93
211060,Etna,13649,Confirmed Eruption,,,2.0,37.748,14.999
373030,Bardarbunga,12860,Confirmed Eruption,,,1.0,64.633,-17.516
352080,Tungurahua,11623,Confirmed Eruption,,,,-1.467,-78.442
353060,"Azul, Cerro",11716,Confirmed Eruption,,,0.0,-0.92,-91.408
290340,Fuss Peak,20879,Confirmed Eruption,,,3.0,50.267,155.246
284010,Izu-Oshima,18178,Confirmed Eruption,,,1.0,34.724,139.394
372030,Katla,19945,Confirmed Eruption,,,4.0,63.633,-19.083
371020,Reykjanes,12500,Confirmed Eruption,,,1.0,63.85,-22.566
357111,Sollipulli,12018,Confirmed Eruption,,,,-38.97,-71.52
332040,Hualalai,10251,Confirmed Eruption,,,2.0,19.692,-155.87
244040,Savai'i,14810,Confirmed Eruption,,,,-13.612,-172.525
282110,Asosan,17203,Confirmed Eruption,,,2.0,32.884,131.104
282110,Asosan,17202,Confirmed Eruption,,,2.0,32.884,131.104
283050,Hakusan,17475,Confirmed Eruption,,,3.0,36.155,136.771
371020,Reykjanes,12499,Confirmed Eruption,,,0.0,63.85,-22.566
282090,Kirishimayama,17112,Confirmed Eruption,,,4.0,31.934,130.862
371020,Reykjanes,12498,Confirmed Eruption,,,3.0,63.85,-22.566
283190,Zaozan [Zaosan],17953,Confirmed Eruption,,,2.0,38.144,140.44
313010,Augustine,20261,Confirmed Eruption,,,,59.363,-153.43
263250,Merapi,15842,Confirmed Eruption,,,,-7.54,110.446
211050,Vulcano,13465,Confirmed Eruption,,,0.0,38.404,14.962
211042,Lipari,13405,Confirmed Eruption,,,,38.49,14.933
222051,Emuruangogolak,13979,Confirmed Eruption,,,0.0,1.5,36.33
373010,Grimsvotn,12767,Confirmed Eruption,,,,64.416,-17.316
331021,Axial Seamount,20927,Confirmed Eruption,,,0.0,45.95,-130.0
282110,Asosan,17201,Uncertain Eruption,,,2.0,32.884,131.104
283190,Zaozan [Zaosan],17952,Confirmed Eruption,,,3.0,38.144,140.44
371020,Reykjanes,12497,Confirmed Eruption,,,4.0,63.85,-22.566
211060,Etna,13648,Confirmed Eruption,,,,37.748,14.999
371020,Reykjanes,12496,Confirmed Eruption,,,3.0,63.85,-22.566
372070,Hekla,12734,Confirmed Eruption,,,2.0,63.983,-19.666
211060,Etna,13647,Discredited Eruption,,,,37.748,14.999
358010,Osorno,12224,Confirmed Eruption,,,,-41.105,-72.496
357150,Puyehue-Cordon Caulle,12206,Confirmed Eruption,,,,-40.59,-72.117
371022,Eldey,12495,Confirmed Eruption,,,4.0,63.733,-23.0
371020,Reykjanes,12494,Confirmed Eruption,,,,63.85,-22.566
371020,Reykjanes,12493,Confirmed Eruption,,,3.0,63.85,-22.566
373030,Bardarbunga,12859,Confirmed Eruption,,,,64.633,-17.516
372030,Katla,19944,Confirmed Eruption,,,4.0,63.633,-19.083
241100,Ruapehu,14611,Confirmed Eruption,,,3.0,-39.28,175.57
372070,Hekla,12733,Confirmed Eruption,,,3.0,63.983,-19.666
382050,Terceira,19959,Confirmed Eruption,,,,38.73,-27.32
390030,Deception Island,13179,Confirmed Eruption,,,,-63.001,-60.652
371040,Brennisteinsfjoll,12514,Confirmed Eruption,,,2.0,63.933,-21.783
343050,San Salvador,10824,Confirmed Eruption,,,4.0,13.734,-89.294
211050,Vulcano,13464,Confirmed Eruption,,,2.0,38.404,14.962
283031,Yokodake,17388,Confirmed Eruption,,,,36.087,138.32
300100,Avachinsky,19079,Confirmed Eruption,,,,53.256,158.836
